Rank,Points,Name,Country,Hand,Age,Category,Scrape_Date,id
238,3.750,BOUMAZA Eileen,FRANCE,R,17,Foil_Women_Junior,2024-06-27 03:18:24,5466
239,3.750,CONCHIE Martha,GREAT BRITAIN,R,18,Foil_Women_Junior,2024-06-27 03:18:24,5467
240,3.750,GAMKE Ella,GERMANY,R,17,Foil_Women_Junior,2024-06-27 03:18:24,5468
241,3.750,ARIKAN Azra,TÜRKIYE,R,18,Foil_Women_Junior,2024-06-27 03:18:24,5469
242,3.500,BREARD Lila,FRANCE,R,20,Foil_Women_Junior,2024-06-27 03:18:24,5470
243,3.500,LIU Yiyang,CHINA,L,18,Foil_Women_Junior,2024-06-27 03:18:24,5471
244,3.500,FORGACH Rebeka Liliana,SLOVAKIA,R,16,Foil_Women_Junior,2024-06-27 03:18:24,5472
245,3.500,CATANTAN Sophia Shekainah,PHILIPPINES,R,14,Foil_Women_Junior,2024-06-27 03:18:24,5473
246,3.250,PAULUS Isabella Katelyn,PHILIPPINES,L,17,Foil_Women_Junior,2024-06-27 03:18:24,5474
247,3.000,WAIKHOM Sonia Devi,INDIA,R,19,Foil_Women_Junior,2024-06-27 03:18:24,5475
248,3.000,AL SIYABI Israa,OMAN,R,15,Foil_Women_Junior,2024-06-27 03:18:24,5476
249,3.000,CAPINA Miyake,PHILIPPINES,L,14,Foil_Women_Junior,2024-06-27 03:18:24,5477
250,3.000,DELA SERNA Kaijinsei,PHILIPPINES,R,16,Foil_Women_Junior,2024-06-27 03:18:24,5478
251,3.000,LEUNG Renee,AUSTRALIA,R,17,Foil_Women_Junior,2024-06-27 03:18:24,5479
252,3.000,STALINRAJ Joys Ashitha,INDIA,R,18,Foil_Women_Junior,2024-06-27 03:18:24,5480
253,3.000,KHOSHKHAHI Hanieh,IRAN,L,19,Foil_Women_Junior,2024-06-27 03:18:24,5481
254,3.000,HUANG Ching-Yung Sammi,CHINESE TAIPEI,R,17,Foil_Women_Junior,2024-06-27 03:18:24,5482
255,3.000,TANG Ella,AUSTRALIA,R,18,Foil_Women_Junior,2024-06-27 03:18:24,5483
256,3.000,LE Thi Nhung,VIETNAM,R,20,Foil_Women_Junior,2024-06-27 03:18:24,5484
257,3.000,PRACHI Prachi,INDIA,R,15,Foil_Women_Junior,2024-06-27 03:18:24,5485
258,3.000,KARGAR SHARIFABAD Zahra,IRAN,R,18,Foil_Women_Junior,2024-06-27 03:18:24,5486
259,3.000,ALZAMER Leemar,JORDAN,R,16,Foil_Women_Junior,2024-06-27 03:18:24,5487
260,3.000,LAZZERI Martina,ITALY,L,16,Foil_Women_Junior,2024-06-27 03:18:24,5488
261,3.000,KRASTINA Karolina,LATVIA,R,18,Foil_Women_Junior,2024-06-27 03:18:24,5489
262,3.000,ALVITO Ines,PORTUGAL,R,20,Foil_Women_Junior,2024-06-27 03:18:24,5490
263,3.000,ABELE Liene,LATVIA,R,15,Foil_Women_Junior,2024-06-27 03:18:24,5491
264,3.000,YOSHIMATSU Kimika,JAPAN,R,19,Foil_Women_Junior,2024-06-27 03:18:24,5492
265,3.000,WAGSTAFF Zoe,GREAT BRITAIN,R,18,Foil_Women_Junior,2024-06-27 03:18:24,5493
266,3.000,SWEENEY Georgette,AUSTRALIA,R,16,Foil_Women_Junior,2024-06-27 03:18:24,5494
267,3.000,RIVA Vittoria,ITALY,R,17,Foil_Women_Junior,2024-06-27 03:18:24,5495
268,2.750,GRACZYK Julia,POLAND,R,19,Foil_Women_Junior,2024-06-27 03:18:24,5496
269,2.750,SIMON Borbala,HUNGARY,R,15,Foil_Women_Junior,2024-06-27 03:18:24,5497
270,2.750,EVERS Larissa,GERMANY,L,19,Foil_Women_Junior,2024-06-27 03:18:24,5498
271,2.750,DEL CURA GARCIA Jara,SPAIN,R,17,Foil_Women_Junior,2024-06-27 03:18:24,5499
272,2.750,MARKOVSKY Nina,BULGARIA,R,17,Foil_Women_Junior,2024-06-27 03:18:24,5500
273,2.500,WONG Kei Yiu Anissa,"HONG KONG, CHINA",R,17,Foil_Women_Junior,2024-06-27 03:18:24,5501
274,2.500,WONG Angellena Yan Qi,SINGAPORE,R,14,Foil_Women_Junior,2024-06-27 03:18:24,5502
275,2.500,BARTOL Michalina,POLAND,R,14,Foil_Women_Junior,2024-06-27 03:18:24,5503
276,2.500,KIDEMLI Ada Nur,TÜRKIYE,R,19,Foil_Women_Junior,2024-06-27 03:18:24,5504
277,2.500,ELLIOTT Megan,GREAT BRITAIN,R,17,Foil_Women_Junior,2024-06-27 03:18:24,5505
278,2.500,FANG Sabrina,CANADA,R,19,Foil_Women_Junior,2024-06-27 03:18:24,5506
279,2.500,PASTARMADZHIEVA Viktoria,BULGARIA,L,16,Foil_Women_Junior,2024-06-27 03:18:24,5507
280,2.250,ADAMS Rachael,GREAT BRITAIN,L,18,Foil_Women_Junior,2024-06-27 03:18:24,5508
281,2.000,BRAVO Astrid,PERU,R,14,Foil_Women_Junior,2024-06-27 03:18:24,5509
282,2.000,TUCKER ALARCON Frida,SPAIN,R,16,Foil_Women_Junior,2024-06-27 03:18:24,5510
283,2.000,KAWASAKI Namie,PERU,L,19,Foil_Women_Junior,2024-06-27 03:18:24,5511
284,2.000,MURASE Akari,JAPAN,L,16,Foil_Women_Junior,2024-06-27 03:18:24,5512
285,2.000,RODRIGUEZ Cruz Maria,MEXICO,R,16,Foil_Women_Junior,2024-06-27 03:18:24,5513
286,2.000,ELIAVA Mariam,GEORGIA,R,16,Foil_Women_Junior,2024-06-27 03:18:24,5514
287,2.000,FUENTES HENRIQUEZ Ariana Belen,EL SALVADOR,L,19,Foil_Women_Junior,2024-06-27 03:18:24,5515
288,2.000,LOCKE Savannah,CANADA,R,19,Foil_Women_Junior,2024-06-27 03:18:24,5516
289,2.000,TAKEYAMA Natsume,JAPAN,R,18,Foil_Women_Junior,2024-06-27 03:18:24,5517
290,2.000,JERZ Lena,POLAND,R,19,Foil_Women_Junior,2024-06-27 03:18:24,5518
291,2.000,CHENG Cleona Yu Han,SINGAPORE,L,14,Foil_Women_Junior,2024-06-27 03:18:24,5519
292,2.000,ROTELLA Claudia,ITALY,R,18,Foil_Women_Junior,2024-06-27 03:18:24,5520
293,2.000,INADA Ryo,JAPAN,R,20,Foil_Women_Junior,2024-06-27 03:18:24,5521
294,2.000,TURHANLAR Beril,TÜRKIYE,L,17,Foil_Women_Junior,2024-06-27 03:18:24,5522
295,2.000,PENSA Larissa Francesca Chiara,ITALY,L,17,Foil_Women_Junior,2024-06-27 03:18:24,5523
296,2.000,LIU Hoi Kiu,"HONG KONG, CHINA",R,17,Foil_Women_Junior,2024-06-27 03:18:24,5524
297,2.000,BEARD Madeline,GREAT BRITAIN,L,17,Foil_Women_Junior,2024-06-27 03:18:24,5525
298,2.000,VOELKER Linn Marie,GERMANY,L,17,Foil_Women_Junior,2024-06-27 03:18:24,5526
299,2.000,KULYK Kristina,UKRAINE,L,19,Foil_Women_Junior,2024-06-27 03:18:24,5527
300,2.000,KIRATIPAN Netsiree,THAILAND,L,16,Foil_Women_Junior,2024-06-27 03:18:24,5528
301,2.000,BARTUS Kludia,HUNGARY,L,16,Foil_Women_Junior,2024-06-27 03:18:24,5529
302,2.000,SIMON Emily,AUSTRIA,R,20,Foil_Women_Junior,2024-06-27 03:18:24,5530
303,2.000,CULKIN Nathalie,GREAT BRITAIN,R,18,Foil_Women_Junior,2024-06-27 03:18:24,5531
304,2.000,HERWIG Merle,GERMANY,R,15,Foil_Women_Junior,2024-06-27 03:18:24,5532
305,2.000,BENEDIX Martha,GERMANY,R,18,Foil_Women_Junior,2024-06-27 03:18:24,5533
306,1.750,PAVLOVIC Silvija,SERBIA,R,18,Foil_Women_Junior,2024-06-27 03:18:24,5534
307,1.750,REINER Aglaya,AUSTRIA,L,17,Foil_Women_Junior,2024-06-27 03:18:24,5535
308,1.750,BRYZGALOVA Svitlana,UKRAINE,L,15,Foil_Women_Junior,2024-06-27 03:18:24,5536
309,1.500,KOVACSI Sara,HUNGARY,R,18,Foil_Women_Junior,2024-06-27 03:18:24,5537
310,1.250,KOZLOVA Polina,LATVIA,R,17,Foil_Women_Junior,2024-06-27 03:18:24,5538
311,1.250,SEET Tiffany,SINGAPORE,L,20,Foil_Women_Junior,2024-06-27 03:18:24,5539
312,1.250,NEAGU CULEA Mara,ROMANIA,R,18,Foil_Women_Junior,2024-06-27 03:18:24,5540
313,1.250,ADOCH Alexandra,ROMANIA,R,14,Foil_Women_Junior,2024-06-27 03:18:24,5541
314,1.000,SLUMAN Talitha,NETHERLANDS,R,17,Foil_Women_Junior,2024-06-27 03:18:24,5542
315,1.000,PORTILLO Claudia,SPAIN,R,20,Foil_Women_Junior,2024-06-27 03:18:24,5543
316,1.000,MIKULAK Sara,SWEDEN,R,18,Foil_Women_Junior,2024-06-27 03:18:24,5544
317,1.000,LEUNG Rianne,AUSTRALIA,R,14,Foil_Women_Junior,2024-06-27 03:18:24,5545
318,1.000,CARBONELL Marina Andrea,PHILIPPINES,R,20,Foil_Women_Junior,2024-06-27 03:18:24,5546
319,1.000,CANESSA Lucrezia,ITALY,R,17,Foil_Women_Junior,2024-06-27 03:18:24,5547
320,1.000,FATTORI Maria Elisa,ITALY,R,15,Foil_Women_Junior,2024-06-27 03:18:24,5548
321,1.000,MAK Long Ching Christy,"HONG KONG, CHINA",R,16,Foil_Women_Junior,2024-06-27 03:18:24,5549
322,1.000,BONNET Anna Belle,DENMARK,L,19,Foil_Women_Junior,2024-06-27 03:18:24,5550
323,1.000,LOHIYA Vaidehi Sanjay,INDIA,R,18,Foil_Women_Junior,2024-06-27 03:18:24,5551
324,1.000,FERNANDEZ Aubrey Paulean,PHILIPPINES,R,15,Foil_Women_Junior,2024-06-27 03:18:24,5552
325,1.000,FAN Bo Yee,"HONG KONG, CHINA",R,14,Foil_Women_Junior,2024-06-27 03:18:24,5553
326,1.000,POMPILIO Greta,ITALY,R,18,Foil_Women_Junior,2024-06-27 03:18:24,5554
327,1.000,CISMAS Darra,ROMANIA,R,18,Foil_Women_Junior,2024-06-27 03:18:24,5555
328,1.000,KUBOTA Miono,JAPAN,R,17,Foil_Women_Junior,2024-06-27 03:18:24,5556
329,1.000,DANSICARE Mailys,FRANCE,R,17,Foil_Women_Junior,2024-06-27 03:18:24,5557
330,1.000,BUCKLEY Ellen,GREAT BRITAIN,R,20,Foil_Women_Junior,2024-06-27 03:18:24,5558
331,1.000,GOMIRATO BLANCO Lua,SPAIN,R,17,Foil_Women_Junior,2024-06-27 03:18:24,5559
332,1.000,WARD Amelia,GREAT BRITAIN,R,18,Foil_Women_Junior,2024-06-27 03:18:24,5560
333,1.000,SAIONI Greta,ITALY,R,17,Foil_Women_Junior,2024-06-27 03:18:24,5561
334,1.000,STOJANOVIC Sonja,SERBIA,R,19,Foil_Women_Junior,2024-06-27 03:18:24,5562
335,1.000,TSANG Sophie,GREAT BRITAIN,R,18,Foil_Women_Junior,2024-06-27 03:18:24,5563
336,1.000,MALE Enya,ROMANIA,R,17,Foil_Women_Junior,2024-06-27 03:18:24,5564
337,0.750,BOISSIER Solenn,FRANCE,R,18,Foil_Women_Junior,2024-06-27 03:18:24,5565
338,0.750,MEHRA Sophie,GREAT BRITAIN,R,17,Foil_Women_Junior,2024-06-27 03:18:24,5566
339,0.750,FABIANEK Marie,AUSTRIA,R,20,Foil_Women_Junior,2024-06-27 03:18:24,5567
340,0.500,KIS Lili,SWEDEN,R,19,Foil_Women_Junior,2024-06-27 03:18:24,5568
341,0.500,WHELAN Amelia,AUSTRALIA,R,16,Foil_Women_Junior,2024-06-27 03:18:24,5569
342,0.500,GULISIK Elvin,TÜRKIYE,R,15,Foil_Women_Junior,2024-06-27 03:18:24,5570
343,0.500,BAARS Anna,GERMANY,R,20,Foil_Women_Junior,2024-06-27 03:18:24,5571
344,0.500,BIASCO Karen,ITALY,R,20,Foil_Women_Junior,2024-06-27 03:18:24,5572
345,0.500,GOKKAN Ruya,TÜRKIYE,R,16,Foil_Women_Junior,2024-06-27 03:18:24,5573
346,0.500,NENCINI Ines,ITALY,R,18,Foil_Women_Junior,2024-06-27 03:18:24,5574
347,0.500,KORN Gaya,ISRAEL,R,16,Foil_Women_Junior,2024-06-27 03:18:24,5575
348,0.500,VACCARINI Camilla,ITALY,R,20,Foil_Women_Junior,2024-06-27 03:18:24,5576
349,0.500,HURIEL Ece Gizem,TÜRKIYE,R,16,Foil_Women_Junior,2024-06-27 03:18:24,5577
350,0.500,JOHNSON Katie,GREAT BRITAIN,R,14,Foil_Women_Junior,2024-06-27 03:18:24,5578
351,0.500,VINCENT Pauline,FRANCE,R,18,Foil_Women_Junior,2024-06-27 03:18:24,5579
352,0.500,SABAN Shahar,ISRAEL,R,16,Foil_Women_Junior,2024-06-27 03:18:24,5580
353,0.500,SHVETS Evelin,ISRAEL,R,16,Foil_Women_Junior,2024-06-27 03:18:24,5581
354,0.500,BRAUN Annemarie,GERMANY,R,19,Foil_Women_Junior,2024-06-27 03:18:24,5582
355,0.500,GAVRILENKO Tamara,GREAT BRITAIN,R,19,Foil_Women_Junior,2024-06-27 03:18:24,5583
356,0.500,MAYERL Lena,AUSTRIA,R,15,Foil_Women_Junior,2024-06-27 03:18:24,5584
357,0.250,ZORIC Mila,SERBIA,R,16,Foil_Women_Junior,2024-06-27 03:18:24,5585
358,0.250,AY Elif Su,TÜRKIYE,R,18,Foil_Women_Junior,2024-06-27 03:18:24,5586
359,0.250,PREDA Dalia,ROMANIA,R,18,Foil_Women_Junior,2024-06-27 03:18:24,5587
360,0.250,SAKAC Tia,CROATIA,R,20,Foil_Women_Junior,2024-06-27 03:18:24,5588
361,0.250,TAL Karina,ROMANIA,R,16,Foil_Women_Junior,2024-06-27 03:18:24,5589
362,0.250,SCHOLTES Elise,BELGIUM,L,18,Foil_Women_Junior,2024-06-27 03:18:24,5590
363,0.250,SAMPSON Verity,GREAT BRITAIN,R,18,Foil_Women_Junior,2024-06-27 03:18:24,5591
364,0.250,STEFAN Dorja,CROATIA,R,16,Foil_Women_Junior,2024-06-27 03:18:24,5592
365,0.250,SIMKOVA Anna,CZECHIA,R,16,Foil_Women_Junior,2024-06-27 03:18:24,5593
366,0.000,CASSIM Aaliyah,SOUTH AFRICA,R,17,Foil_Women_Junior,2024-06-27 03:18:24,5594
367,0.000,EL IDRISSI Hafssa,MOROCCO,R,14,Foil_Women_Junior,2024-06-27 03:18:24,5595
368,0.000,BENADOUDA Bouchra,ALGERIA,R,15,Foil_Women_Junior,2024-06-27 03:18:24,5596
369,0.000,MURODOVA Ziyodakhon,UZBEKISTAN,R,16,Foil_Women_Junior,2024-06-27 03:18:24,5597
370,0.000,MADAMINJONOVA Durdona,UZBEKISTAN,R,17,Foil_Women_Junior,2024-06-27 03:18:24,5598
371,0.000,IRISMATOVA Maftunabonu,UZBEKISTAN,R,17,Foil_Women_Junior,2024-06-27 03:18:24,5599
372,0.000,ALMATKYZY Amira,KAZAKHSTAN,R,15,Foil_Women_Junior,2024-06-27 03:18:24,5600
373,0.000,ALEBRI Shamma,UNITED ARAB EMIRATES,R,19,Foil_Women_Junior,2024-06-27 03:18:24,5601
374,0.000,MUKHITDINOVA Shakhruza,UZBEKISTAN,R,14,Foil_Women_Junior,2024-06-27 03:18:24,5602
375,0.000,QUINTERO SINTES Camila,COLOMBIA,R,14,Foil_Women_Junior,2024-06-27 03:18:24,5603
376,0.000,ANDRIYANOVA Sofiya,KAZAKHSTAN,R,15,Foil_Women_Junior,2024-06-27 03:18:24,5604
377,0.000,CANO Sofia Isabel,PUERTO RICO,R,15,Foil_Women_Junior,2024-06-27 03:18:24,5605
378,0.000,JIMENEZ Sofia,CHILE,R,17,Foil_Women_Junior,2024-06-27 03:18:24,5606
379,0.000,ANDREIKO Alissa,KAZAKHSTAN,R,16,Foil_Women_Junior,2024-06-27 03:18:24,5607
380,0.000,CORREA STICCONI Maria Caterina,ARGENTINA,R,19,Foil_Women_Junior,2024-06-27 03:18:24,5608
381,0.000,MONTANO MERCADO Victoria Beatriz,BOLIVIA,R,15,Foil_Women_Junior,2024-06-27 03:18:24,5609
382,0.000,MERLO Francisca,ARGENTINA,L,18,Foil_Women_Junior,2024-06-27 03:18:24,5610
383,0.000,DIAZ CAJAN Giulianna Elizabeth,URUGUAY,R,20,Foil_Women_Junior,2024-06-27 03:18:24,5611
384,0.000,MERCADO Maira Maite,ARGENTINA,R,19,Foil_Women_Junior,2024-06-27 03:18:24,5612
385,0.000,ESPINOSA Frida,MEXICO,R,18,Foil_Women_Junior,2024-06-27 03:18:24,5613
386,0.000,MAKOWSKA Karolina,POLAND,L,16,Foil_Women_Junior,2024-06-27 03:18:24,5614
387,0.000,CHAN Hin Nam Michelle,"HONG KONG, CHINA",R,19,Foil_Women_Junior,2024-06-27 03:18:24,5615
388,0.000,BASAGUREN GUTIÉRREZ Ines,MEXICO,R,16,Foil_Women_Junior,2024-06-27 03:18:24,5616
389,0.000,DEMIRI Nini,GEORGIA,R,15,Foil_Women_Junior,2024-06-27 03:18:24,5617
390,0.000,CUEVA Kamila,PERU,R,14,Foil_Women_Junior,2024-06-27 03:18:24,5618
391,0.000,JINCHARADZE Anano,GEORGIA,R,15,Foil_Women_Junior,2024-06-27 03:18:24,5619
392,0.000,IQBAL Mariam,PAKISTAN,R,13,Foil_Women_Junior,2024-06-27 03:18:24,5620
393,0.000,CUSTODIO Sofia,PERU,R,15,Foil_Women_Junior,2024-06-27 03:18:24,5621
394,0.000,MELADZE Ketevan,GEORGIA,R,15,Foil_Women_Junior,2024-06-27 03:18:24,5622
395,0.000,ASATIANI Anastasia,GEORGIA,R,15,Foil_Women_Junior,2024-06-27 03:18:24,5623
396,0.000,MEGRELISHVILI Mariam,GEORGIA,R,18,Foil_Women_Junior,2024-06-27 03:18:24,5624
397,0.000,MENDOZA Mariabelen,PERU,R,19,Foil_Women_Junior,2024-06-27 03:18:24,5625
398,0.000,GUDAMATIASHVILI Nino,GEORGIA,R,16,Foil_Women_Junior,2024-06-27 03:18:24,5626
399,0.000,RODO Rafaella,PERU,R,14,Foil_Women_Junior,2024-06-27 03:18:24,5627
400,0.000,BORCHKHADZE Elene,GEORGIA,R,19,Foil_Women_Junior,2024-06-27 03:18:24,5628
401,0.000,ALTAMIMI Hamda,UNITED ARAB EMIRATES,R,16,Foil_Women_Junior,2024-06-27 03:18:24,5629
402,0.000,IEC Pek Chan,"MACAO, CHINA",R,20,Foil_Women_Junior,2024-06-27 03:18:24,5630
403,0.000,NETAM Dippanshi,INDIA,R,18,Foil_Women_Junior,2024-06-27 03:18:24,5631
404,0.000,AL FULAITI Ghzal,OMAN,R,15,Foil_Women_Junior,2024-06-27 03:18:24,5632
405,0.000,HOSEINI Seyedeh Fatemeh,IRAN,L,17,Foil_Women_Junior,2024-06-27 03:18:24,5633
406,0.000,CHOW Joelle,MALAYSIA,R,17,Foil_Women_Junior,2024-06-27 03:18:24,5634
407,0.000,MOTAMEDI Kimia,IRAN,R,19,Foil_Women_Junior,2024-06-27 03:18:24,5635
408,0.000,ABDUL RAZAK Sofea Nurfatnin,MALAYSIA,R,16,Foil_Women_Junior,2024-06-27 03:18:24,5636
409,0.000,ALMARRI Lameed,SAUDI ARABIA,R,19,Foil_Women_Junior,2024-06-27 03:18:24,5637
410,0.000,ALMARRI Aljawharah,SAUDI ARABIA,R,14,Foil_Women_Junior,2024-06-27 03:18:24,5638
411,0.000,ALFOUZAN Leen,SAUDI ARABIA,R,18,Foil_Women_Junior,2024-06-27 03:18:24,5639
412,0.000,IDONGESIT Edu Sofea,MALAYSIA,R,19,Foil_Women_Junior,2024-06-27 03:18:24,5640
413,0.000,STAVRAKI Zoi,GREECE,R,15,Foil_Women_Junior,2024-06-27 03:18:24,5641
414,0.000,ZAHAROVA Victoria,MOLDOVA,R,18,Foil_Women_Junior,2024-06-27 03:18:24,5642
415,0.000,YARIV Ela,ISRAEL,R,20,Foil_Women_Junior,2024-06-27 03:18:24,5643
416,0.000,PILIOURA Anna,GREECE,L,16,Foil_Women_Junior,2024-06-27 03:18:24,5644
417,0.000,PIRES Catarina,PORTUGAL,R,18,Foil_Women_Junior,2024-06-27 03:18:24,5645
418,0.000,FERNANDES Marta,PORTUGAL,R,19,Foil_Women_Junior,2024-06-27 03:18:24,5646
419,0.000,ORRMALM HEIMFORS India,SWEDEN,R,19,Foil_Women_Junior,2024-06-27 03:18:24,5647
420,0.000,JUNELE Nikola,LATVIA,R,18,Foil_Women_Junior,2024-06-27 03:18:24,5648
421,0.000,RYBERG Filippa,SWEDEN,R,17,Foil_Women_Junior,2024-06-27 03:18:24,5649
422,0.000,MELO Maria,PORTUGAL,L,17,Foil_Women_Junior,2024-06-27 03:18:24,5650
423,0.000,LI Che Yiu Cherise,"HONG KONG, CHINA",R,17,Foil_Women_Junior,2024-06-27 03:18:24,5651
424,0.000,BELARMINO Hanna Dominique,PHILIPPINES,R,16,Foil_Women_Junior,2024-06-27 03:18:24,5652
425,0.000,DIVINAGRACIA Jada,PHILIPPINES,L,16,Foil_Women_Junior,2024-06-27 03:18:24,5653
426,0.000,CHIA Halyn Hin Teng,SINGAPORE,L,18,Foil_Women_Junior,2024-06-27 03:18:24,5654
427,0.000,HUBER Gabi,AUSTRALIA,R,16,Foil_Women_Junior,2024-06-27 03:18:24,5655
428,0.000,FONG Hoi Tung,"HONG KONG, CHINA",R,16,Foil_Women_Junior,2024-06-27 03:18:24,5656
429,0.000,RUNGRUANG Suchanart,THAILAND,R,15,Foil_Women_Junior,2024-06-27 03:18:24,5657
430,0.000,RATTASERI Bharassami,THAILAND,L,17,Foil_Women_Junior,2024-06-27 03:18:24,5658
431,0.000,KOH Rachel Rui Jie,SINGAPORE,R,17,Foil_Women_Junior,2024-06-27 03:18:24,5659
432,0.000,TAN Jodie Danielle,PHILIPPINES,R,14,Foil_Women_Junior,2024-06-27 03:18:24,5660
433,0.000,KIRATIPAN Nettrinan,THAILAND,L,15,Foil_Women_Junior,2024-06-27 03:18:24,5661
434,0.000,KOH Shao Yuan Gianna,SINGAPORE,R,16,Foil_Women_Junior,2024-06-27 03:18:24,5662
435,0.000,HE Ashley,CHINESE TAIPEI,R,16,Foil_Women_Junior,2024-06-27 03:18:24,5663
436,0.000,LI Xin Mei,NEW ZEALAND,R,17,Foil_Women_Junior,2024-06-27 03:18:24,5664
437,0.000,PHASPIPUTKUL Papapin,THAILAND,R,17,Foil_Women_Junior,2024-06-27 03:18:24,5665
438,0.000,SITA NAIDU Maaravis,SINGAPORE,R,16,Foil_Women_Junior,2024-06-27 03:18:24,5666
439,0.000,LI Angela Ziqing,NEW ZEALAND,R,17,Foil_Women_Junior,2024-06-27 03:18:24,5667
440,0.000,JAMLONGPHET Jidapha,THAILAND,R,17,Foil_Women_Junior,2024-06-27 03:18:24,5668
441,0.000,ROONGKRAJANG Pimmada,THAILAND,R,15,Foil_Women_Junior,2024-06-27 03:18:24,5669
442,0.000,ORMANE Eva Alvine,LATVIA,R,16,Foil_Women_Junior,2024-06-27 03:18:24,5670
443,0.000,SAVIN Leonore,FRANCE,R,19,Foil_Women_Junior,2024-06-27 03:18:24,5671
444,0.000,ARIKAN Ada,TÜRKIYE,R,18,Foil_Women_Junior,2024-06-27 03:18:24,5672
445,0.000,BATHEJA Mahira,INDIA,R,17,Foil_Women_Junior,2024-06-27 03:18:24,5673
446,0.000,BASSO Valentina,BRAZIL,R,15,Foil_Women_Junior,2024-06-27 03:18:24,5674
447,0.000,SHEREMET Maryna,UKRAINE,R,19,Foil_Women_Junior,2024-06-27 03:18:24,5675
448,0.000,HOEPFL Amelie,GERMANY,R,18,Foil_Women_Junior,2024-06-27 03:18:24,5676
449,0.000,ALSABBAN Yasmin,SAUDI ARABIA,R,17,Foil_Women_Junior,2024-06-27 03:18:24,5677
450,0.000,GENCOGLU Serra Gulin,TÜRKIYE,R,15,Foil_Women_Junior,2024-06-27 03:18:24,5678
451,0.000,SEGEV Adva,ISRAEL,R,16,Foil_Women_Junior,2024-06-27 03:18:24,5679
452,0.000,AKYALCIN Yagmur,TÜRKIYE,R,15,Foil_Women_Junior,2024-06-27 03:18:24,5680
453,0.000,RATZ Victoria,AUSTRIA,R,19,Foil_Women_Junior,2024-06-27 03:18:24,5681
454,0.000,KARAVELIOGLU Nilim,TÜRKIYE,R,15,Foil_Women_Junior,2024-06-27 03:18:24,5682
455,0.000,EVRARD Antonia,CHILE,R,17,Foil_Women_Junior,2024-06-27 03:18:24,5683
456,0.000,LITA Karina,ROMANIA,R,15,Foil_Women_Junior,2024-06-27 03:18:24,5684
457,0.000,DOLGOPOLOVA Polina,KAZAKHSTAN,R,17,Foil_Women_Junior,2024-06-27 03:18:24,5685
458,0.000,CANTENAR Sevval Pelin,TÜRKIYE,R,19,Foil_Women_Junior,2024-06-27 03:18:24,5686
459,0.000,GRAHL Julia,BRAZIL,R,14,Foil_Women_Junior,2024-06-27 03:18:24,5687
460,0.000,TO Zasmine,LATVIA,R,18,Foil_Women_Junior,2024-06-27 03:18:24,5688
461,0.000,ATMACA Alara,TÜRKIYE,R,15,Foil_Women_Junior,2024-06-27 03:18:24,5689
462,0.000,MARGAD-ERDENE Indranil,MONGOLIA,R,14,Foil_Women_Junior,2024-06-27 03:18:24,5690
463,0.000,GELISSEN Lopke,BELGIUM,R,18,Foil_Women_Junior,2024-06-27 03:18:24,5691
464,0.000,CHOUKAIR Aya,LEBANON,R,18,Foil_Women_Junior,2024-06-27 03:18:24,5692
465,0.000,SCHAEFEROVA Justyna,CZECHIA,R,16,Foil_Women_Junior,2024-06-27 03:18:24,5693
466,0.000,STANKOVIC Sofija,SERBIA,R,18,Foil_Women_Junior,2024-06-27 03:18:24,5694
467,0.000,HAI Sreysros,CAMBODIA,R,19,Foil_Women_Junior,2024-06-27 03:18:24,5695
468,0.000,ROHNER Emilia,GERMANY,R,18,Foil_Women_Junior,2024-06-27 03:18:24,5696
469,0.000,UZEL Defne,TÜRKIYE,R,19,Foil_Women_Junior,2024-06-27 03:18:24,5697
470,0.000,OZIRAK Ipek,TÜRKIYE,R,18,Foil_Women_Junior,2024-06-27 03:18:24,5698
471,0.000,RICHARD Dominique,CANADA,R,16,Foil_Women_Junior,2024-06-27 03:18:24,5699
472,0.000,CARPISIR Irmak,TÜRKIYE,R,18,Foil_Women_Junior,2024-06-27 03:18:24,5700
473,0.000,CRUZ ARMSTRONG Alegria,SPAIN,R,18,Foil_Women_Junior,2024-06-27 03:18:24,5701
474,0.000,TOPCU Selin Naz,TÜRKIYE,R,17,Foil_Women_Junior,2024-06-27 03:18:24,5702
475,0.000,THORSEN Franciska Inta,DENMARK,L,19,Foil_Women_Junior,2024-06-27 03:18:24,5703
476,0.000,ELMALLAH Sarah,EGYPT,R,18,Foil_Women_Junior,2024-06-27 03:18:24,5704
477,0.000,SUVALJKO Korana,CROATIA,R,16,Foil_Women_Junior,2024-06-27 03:18:24,5705
478,0.000,TAUBITZ Elina Annalena,GERMANY,R,17,Foil_Women_Junior,2024-06-27 03:18:24,5706
479,0.000,MARISESCU Maya,ROMANIA,R,15,Foil_Women_Junior,2024-06-27 03:18:24,5707
480,0.000,KRAFT Maja,GERMANY,R,17,Foil_Women_Junior,2024-06-27 03:18:24,5708
481,0.000,SCHAUER Lily,AUSTRIA,R,17,Foil_Women_Junior,2024-06-27 03:18:24,5709
482,0.000,ELMALLAH Jana,EGYPT,R,18,Foil_Women_Junior,2024-06-27 03:18:24,5710
483,0.000,CARLSEN ANDERSEN Thea,DENMARK,R,19,Foil_Women_Junior,2024-06-27 03:18:24,5711
484,0.000,JAKOB Mia,GERMANY,R,19,Foil_Women_Junior,2024-06-27 03:18:24,5712
